"preditor","predicao_xgboost","predicao_rsf","prob_teorica"
1,0.822091341018677,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
0,0.822091341018677,0.57755829295128,0.6011338
1,0.822091341018677,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
0,0.822091341018677,0.57755829295128,0.6011338
1,0.822091341018677,0.502099678386392,0.5138367
0,0.734484910964966,0.57755829295128,0.6011338
1,0.822091341018677,0.502099678386392,0.5138367
0,NA,0.57755829295128,0.6011338
0,0.822091341018677,0.57755829295128,0.6011338
1,0.734484910964966,0.502099678386392,0.5138367
0,0.734484910964966,0.57755829295128,0.6011338
1,0.734484910964966,0.502099678386392,0.5138367
1,NA,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
1,NA,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
0,0.734484910964966,0.57755829295128,0.6011338
1,0.822091341018677,0.502099678386392,0.5138367
0,0.822091341018677,0.57755829295128,0.6011338
1,0.734484910964966,0.502099678386392,0.5138367
0,0.734484910964966,0.57755829295128,0.6011338
1,NA,0.502099678386392,0.5138367
1,NA,0.502099678386392,0.5138367
1,0.734484910964966,0.502099678386392,0.5138367
1,0.734484910964966,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
1,0.734484910964966,0.502099678386392,0.5138367
0,0.822091341018677,0.57755829295128,0.6011338
1,NA,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
0,0.734484910964966,0.57755829295128,0.6011338
1,0.822091341018677,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
1,0.734484910964966,0.502099678386392,0.5138367
1,0.734484910964966,0.502099678386392,0.5138367
0,0.822091341018677,0.57755829295128,0.6011338
1,0.822091341018677,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
1,NA,0.502099678386392,0.5138367
0,0.734484910964966,0.57755829295128,0.6011338
0,0.822091341018677,0.57755829295128,0.6011338
1,0.734484910964966,0.502099678386392,0.5138367
0,0.734484910964966,0.57755829295128,0.6011338
1,NA,0.502099678386392,0.5138367
1,0.734484910964966,0.502099678386392,0.5138367
0,0.822091341018677,0.57755829295128,0.6011338
1,0.822091341018677,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
1,0.734484910964966,0.502099678386392,0.5138367
0,0.734484910964966,0.57755829295128,0.6011338
1,0.822091341018677,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
1,0.734484910964966,0.502099678386392,0.5138367
0,0.822091341018677,0.57755829295128,0.6011338
1,0.734484910964966,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
0,0.822091341018677,0.57755829295128,0.6011338
1,0.734484910964966,0.502099678386392,0.5138367
0,0.734484910964966,0.57755829295128,0.6011338
0,0.734484910964966,0.57755829295128,0.6011338
1,0.822091341018677,0.502099678386392,0.5138367
1,NA,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
0,0.822091341018677,0.57755829295128,0.6011338
0,0.822091341018677,0.57755829295128,0.6011338
1,NA,0.502099678386392,0.5138367
0,0.734484910964966,0.57755829295128,0.6011338
1,0.822091341018677,0.502099678386392,0.5138367
1,NA,0.502099678386392,0.5138367
0,0.822091341018677,0.57755829295128,0.6011338
1,NA,0.502099678386392,0.5138367
0,0.822091341018677,0.57755829295128,0.6011338
0,0.822091341018677,0.57755829295128,0.6011338
0,0.822091341018677,0.57755829295128,0.6011338
1,0.822091341018677,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
1,NA,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
1,NA,0.502099678386392,0.5138367
1,NA,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
1,NA,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
0,0.822091341018677,0.57755829295128,0.6011338
1,NA,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
1,NA,0.502099678386392,0.5138367
1,NA,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
0,0.734484910964966,0.57755829295128,0.6011338
1,0.734484910964966,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
0,0.734484910964966,0.57755829295128,0.6011338
0,0.822091341018677,0.57755829295128,0.6011338
1,NA,0.502099678386392,0.5138367
1,0.734484910964966,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
1,NA,0.502099678386392,0.5138367
1,NA,0.502099678386392,0.5138367
0,0.822091341018677,0.57755829295128,0.6011338
0,0.822091341018677,0.57755829295128,0.6011338
1,NA,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
0,0.822091341018677,0.57755829295128,0.6011338
0,0.734484910964966,0.57755829295128,0.6011338
1,NA,0.502099678386392,0.5138367
1,0.734484910964966,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
1,NA,0.502099678386392,0.5138367
1,0.734484910964966,0.502099678386392,0.5138367
0,0.822091341018677,0.57755829295128,0.6011338
1,0.822091341018677,0.502099678386392,0.5138367
0,0.822091341018677,0.57755829295128,0.6011338
1,NA,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
0,0.734484910964966,0.57755829295128,0.6011338
0,0.822091341018677,0.57755829295128,0.6011338
1,0.734484910964966,0.502099678386392,0.5138367
0,0.822091341018677,0.57755829295128,0.6011338
1,0.734484910964966,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
0,0.822091341018677,0.57755829295128,0.6011338
1,0.734484910964966,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
0,0.822091341018677,0.57755829295128,0.6011338
1,0.734484910964966,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
1,0.734484910964966,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
0,0.822091341018677,0.57755829295128,0.6011338
1,0.734484910964966,0.502099678386392,0.5138367
1,NA,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
0,0.822091341018677,0.57755829295128,0.6011338
0,0.822091341018677,0.57755829295128,0.6011338
1,NA,0.502099678386392,0.5138367
0,NA,0.57755829295128,0.6011338
0,0.822091341018677,0.57755829295128,0.6011338
1,0.734484910964966,0.502099678386392,0.5138367
1,0.734484910964966,0.502099678386392,0.5138367
1,NA,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
1,0.734484910964966,0.502099678386392,0.5138367
1,0.734484910964966,0.502099678386392,0.5138367
1,NA,0.502099678386392,0.5138367
1,0.734484910964966,0.502099678386392,0.5138367
1,NA,0.502099678386392,0.5138367
0,0.822091341018677,0.57755829295128,0.6011338
1,0.822091341018677,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
0,0.822091341018677,0.57755829295128,0.6011338
0,0.822091341018677,0.57755829295128,0.6011338
1,0.822091341018677,0.502099678386392,0.5138367
1,NA,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
0,0.822091341018677,0.57755829295128,0.6011338
0,0.734484910964966,0.57755829295128,0.6011338
1,0.822091341018677,0.502099678386392,0.5138367
0,0.734484910964966,0.57755829295128,0.6011338
1,NA,0.502099678386392,0.5138367
1,NA,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
0,0.822091341018677,0.57755829295128,0.6011338
1,0.822091341018677,0.502099678386392,0.5138367
0,0.822091341018677,0.57755829295128,0.6011338
1,0.822091341018677,0.502099678386392,0.5138367
1,0.734484910964966,0.502099678386392,0.5138367
0,0.734484910964966,0.57755829295128,0.6011338
0,0.734484910964966,0.57755829295128,0.6011338
1,0.822091341018677,0.502099678386392,0.5138367
1,0.734484910964966,0.502099678386392,0.5138367
1,NA,0.502099678386392,0.5138367
1,0.734484910964966,0.502099678386392,0.5138367
0,0.822091341018677,0.57755829295128,0.6011338
0,0.734484910964966,0.57755829295128,0.6011338
1,0.822091341018677,0.502099678386392,0.5138367
0,0.822091341018677,0.57755829295128,0.6011338
1,NA,0.502099678386392,0.5138367
0,0.734484910964966,0.57755829295128,0.6011338
0,0.822091341018677,0.57755829295128,0.6011338
0,0.822091341018677,0.57755829295128,0.6011338
1,0.822091341018677,0.502099678386392,0.5138367
1,NA,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
1,NA,0.502099678386392,0.5138367
1,NA,0.502099678386392,0.5138367
0,0.734484910964966,0.57755829295128,0.6011338
0,0.734484910964966,0.57755829295128,0.6011338
1,NA,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
1,NA,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
1,NA,0.502099678386392,0.5138367
0,0.734484910964966,0.57755829295128,0.6011338
1,0.822091341018677,0.502099678386392,0.5138367
0,0.734484910964966,0.57755829295128,0.6011338
1,0.822091341018677,0.502099678386392,0.5138367
1,0.734484910964966,0.502099678386392,0.5138367
0,0.822091341018677,0.57755829295128,0.6011338
0,0.822091341018677,0.57755829295128,0.6011338
0,0.822091341018677,0.57755829295128,0.6011338
1,0.822091341018677,0.502099678386392,0.5138367
1,0.734484910964966,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
1,0.734484910964966,0.502099678386392,0.5138367
0,0.822091341018677,0.57755829295128,0.6011338
1,NA,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
1,0.734484910964966,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
1,0.734484910964966,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
1,0.734484910964966,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
1,NA,0.502099678386392,0.5138367
1,0.734484910964966,0.502099678386392,0.5138367
0,NA,0.57755829295128,0.6011338
1,NA,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
1,0.734484910964966,0.502099678386392,0.5138367
1,0.734484910964966,0.502099678386392,0.5138367
0,NA,0.57755829295128,0.6011338
1,0.734484910964966,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
1,0.734484910964966,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
1,0.734484910964966,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
1,0.734484910964966,0.502099678386392,0.5138367
1,NA,0.502099678386392,0.5138367
0,0.822091341018677,0.57755829295128,0.6011338
1,0.822091341018677,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
1,NA,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
0,0.734484910964966,0.57755829295128,0.6011338
0,0.734484910964966,0.57755829295128,0.6011338
1,NA,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
1,0.734484910964966,0.502099678386392,0.5138367
1,NA,0.502099678386392,0.5138367
1,0.734484910964966,0.502099678386392,0.5138367
1,NA,0.502099678386392,0.5138367
1,0.734484910964966,0.502099678386392,0.5138367
1,NA,0.502099678386392,0.5138367
0,0.734484910964966,0.57755829295128,0.6011338
1,0.734484910964966,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
0,0.734484910964966,0.57755829295128,0.6011338
1,0.822091341018677,0.502099678386392,0.5138367
1,NA,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
1,NA,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
1,NA,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
0,0.822091341018677,0.57755829295128,0.6011338
1,NA,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
1,0.734484910964966,0.502099678386392,0.5138367
0,0.822091341018677,0.57755829295128,0.6011338
1,NA,0.502099678386392,0.5138367
1,NA,0.502099678386392,0.5138367
0,0.822091341018677,0.57755829295128,0.6011338
0,0.734484910964966,0.57755829295128,0.6011338
1,0.822091341018677,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
0,NA,0.57755829295128,0.6011338
0,0.734484910964966,0.57755829295128,0.6011338
1,0.734484910964966,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
1,0.734484910964966,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
0,0.822091341018677,0.57755829295128,0.6011338
1,0.734484910964966,0.502099678386392,0.5138367
0,0.734484910964966,0.57755829295128,0.6011338
1,NA,0.502099678386392,0.5138367
1,NA,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
0,0.822091341018677,0.57755829295128,0.6011338
1,0.822091341018677,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
0,0.734484910964966,0.57755829295128,0.6011338
1,0.822091341018677,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
0,0.734484910964966,0.57755829295128,0.6011338
1,0.822091341018677,0.502099678386392,0.5138367
0,0.734484910964966,0.57755829295128,0.6011338
1,0.822091341018677,0.502099678386392,0.5138367
1,0.734484910964966,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
1,0.734484910964966,0.502099678386392,0.5138367
1,0.734484910964966,0.502099678386392,0.5138367
1,0.734484910964966,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
0,0.822091341018677,0.57755829295128,0.6011338
1,0.822091341018677,0.502099678386392,0.5138367
0,NA,0.57755829295128,0.6011338
1,0.822091341018677,0.502099678386392,0.5138367
1,NA,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
1,0.734484910964966,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
0,0.822091341018677,0.57755829295128,0.6011338
1,0.822091341018677,0.502099678386392,0.5138367
1,0.734484910964966,0.502099678386392,0.5138367
0,0.734484910964966,0.57755829295128,0.6011338
0,0.822091341018677,0.57755829295128,0.6011338
1,0.822091341018677,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
1,0.734484910964966,0.502099678386392,0.5138367
0,0.822091341018677,0.57755829295128,0.6011338
0,0.734484910964966,0.57755829295128,0.6011338
0,0.734484910964966,0.57755829295128,0.6011338
1,NA,0.502099678386392,0.5138367
0,0.822091341018677,0.57755829295128,0.6011338
1,0.822091341018677,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
1,0.734484910964966,0.502099678386392,0.5138367
1,NA,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
1,0.734484910964966,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
1,0.734484910964966,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
0,0.734484910964966,0.57755829295128,0.6011338
1,0.822091341018677,0.502099678386392,0.5138367
0,0.734484910964966,0.57755829295128,0.6011338
1,0.734484910964966,0.502099678386392,0.5138367
1,NA,0.502099678386392,0.5138367
0,0.822091341018677,0.57755829295128,0.6011338
1,NA,0.502099678386392,0.5138367
1,NA,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
1,NA,0.502099678386392,0.5138367
1,NA,0.502099678386392,0.5138367
1,NA,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
0,0.734484910964966,0.57755829295128,0.6011338
1,NA,0.502099678386392,0.5138367
0,0.822091341018677,0.57755829295128,0.6011338
1,NA,0.502099678386392,0.5138367
0,0.822091341018677,0.57755829295128,0.6011338
1,0.822091341018677,0.502099678386392,0.5138367
0,0.822091341018677,0.57755829295128,0.6011338
1,0.822091341018677,0.502099678386392,0.5138367
0,0.734484910964966,0.57755829295128,0.6011338
1,0.734484910964966,0.502099678386392,0.5138367
0,0.822091341018677,0.57755829295128,0.6011338
1,0.822091341018677,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
0,0.734484910964966,0.57755829295128,0.6011338
0,0.822091341018677,0.57755829295128,0.6011338
1,0.822091341018677,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
1,0.734484910964966,0.502099678386392,0.5138367
1,0.734484910964966,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
1,0.822091341018677,0.502099678386392,0.5138367
